instance,Frac_Neg_Body,Frac_Pos_Body,Frac_Unary_Rules,Frac_Binary_Rules,Frac_Ternary_Rules,Frac_Integrity_Rules,Tight,Problem_Variables,Free_Problem_Variables,Assigned_Problem_Variables,Constraints,Constraints/Vars,Created_Bodies,Program_Atoms,SCCS,Nodes_in_Positive_BADG,Rules,Normal_Rules,Cardinality_Rules,Choice_Rules,Weight_Rules,Frac_Normal_Rules,Frac_Cardinality_Rules,Frac_Choice_Rules,Frac_Weight_Rules,Equivalences,Atom-Atom_Equivalences,Body-Body_Equivalences,Other_Equivalences,Frac_Atom-Atom_Equivalences,Frac_Body-Body_Equivalences,Frac_Other_Equivalences,Binary_Constraints,Ternary_Constraints,Other_Constraints,Frac_Binary_Constraints,Frac_Ternary_Constraints,Frac_Other_Constraints,Choices-1,Conflicts/Choices-1,Avg_Conflict_Levels-1,Avg_LBD_Levels-1,Learnt_from_Conflict-1,Learnt_from_Loop-1,Frac_Learnt_from_Conflict-1,Frac_Learnt_from_Loop-1,Literals_in_Conflict_Nogoods-1,Literals_in_Loop_Nogoods-1,Frac_Literals_in_Conflict_Nogoods-1,Frac_Literals_in_Loop_Nogoods-1,Removed_Nogoods-1,Learnt_Binary-1,Learnt_Ternary-1,Learnt_Others-1,Frac_Removed_Nogood-1,Frac_Learnt_Binary-1,Frac_Learnt_Ternary-1,Frac_Learnt_Others-1,Skipped_Levels_while_Backjumping-1,Avg_Skipped_Levels_while_Backjumping-1,Longest_Backjumping-1,Running_Avg_Conflictlevel-1,Running_Avg_LBD-1
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp,1,0.0917,0.9582,0.0082,0.1305,0.6891,0.1305,1,3347,3024,323,9298,2.778,2913,1962,0,0,3065,2633,304,128,0,0.8591,0.0992,0.0418,0.0,694,24,128,542,0.0346,0.1844,0.781,6336,2112,850,0.6814,0.2271,0.0914,641,0.7988,72.8066,20.0156,512,0,1.0,0.0,21424,0,1.0,0.0,0,0,0,512,0.0,0.0,0.0,1.0,572,1.1172,5,71.4,18.95
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w5_g6_s5.dlv.dat.lp.lp,1,0.0255,0.9886,0.0027,0.0798,0.8264,0.0798,1,16921,16125,796,55170,3.2604,15571,6703,0,0,15792,14502,1110,180,0,0.9183,0.0703,0.0114,0.0,1674,41,180,1453,0.0245,0.1075,0.868,39150,13050,2970,0.7096,0.2365,0.0538,758,0.6768,121.2495,19.9435,513,0,1.0,0.0,14314,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,562,1.0955,5,128.85,18.77
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g3_s5.dlv.dat.lp.lp,1,0.0798,0.9656,0.011,0.1763,0.6307,0.1763,1,2110,1860,250,5709,2.7057,1999,1473,0,0,2093,1712,309,72,0,0.818,0.1476,0.0344,0.0,544,22,72,450,0.0404,0.1324,0.8272,3780,1320,609,0.6621,0.2312,0.1067,704,0.7301,24.9883,10.5,514,0,1.0,0.0,7740,0,1.0,0.0,0,0,0,514,0.0,0.0,0.0,1.0,684,1.3307,11,23.33,11.09
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g2_s4.dlv.dat.lp.lp,1,0.1609,0.9348,0.0304,0.3217,0.4696,0.2696,1,389,300,89,844,2.1697,417,379,0,0,460,354,76,30,0,0.7696,0.1652,0.0652,0.0,204,13,30,161,0.0637,0.1471,0.7892,552,252,40,0.654,0.2986,0.0474,101,0.9307,4.0745,3.2766,94,0,1.0,0.0,443,0,1.0,0.0,0,4,6,84,0.0,0.0426,0.0638,0.8936,101,1.0745,2,3.83,3.08
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w5_g8_s4.sm.dat.lp.lp,1,0.0194,0.9906,0.0005,0.0265,0.9371,0.0265,1,154097,151040,3057,526832,3.4188,134145,44618,0,0,135497,131657,2560,1280,0,0.9717,0.0189,0.0094,0.0,6258,72,1280,4906,0.0115,0.2045,0.784,380928,126976,18928,0.7231,0.241,0.0359,1533,0.334,984.498,16.377,512,0,1.0,0.0,15541,0,1.0,0.0,0,0,0,512,0.0,0.0,0.0,1.0,556,1.0859,12,977.69,17.41
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp,1,0.2189,0.9053,0.0296,0.3314,0.497,0.2604,1,454,342,112,921,2.0286,445,436,0,0,507,399,60,48,0,0.787,0.1183,0.0947,0.0,252,14,48,190,0.0556,0.1905,0.754,612,270,39,0.6645,0.2932,0.0423,122,0.7541,5.1196,3.2391,92,0,1.0,0.0,414,0,1.0,0.0,0,4,7,81,0.0,0.0435,0.0761,0.8804,122,1.3261,3,4.71,2.98
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp,1,0.0201,0.9921,0.0042,0.1379,0.8341,0.1379,1,10051,9252,799,32298,3.2134,10489,4534,0,0,10617,10437,96,84,0,0.983,0.009,0.0079,0.0,1686,44,84,1558,0.0261,0.0498,0.9241,23310,7560,1428,0.7217,0.2341,0.0442,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp,1,0.0915,0.9648,0.0211,0.2394,0.662,0.2394,1,727,600,127,1842,2.5337,805,583,0,0,852,786,36,30,0,0.9225,0.0423,0.0352,0.0,288,17,30,241,0.059,0.1042,0.8368,1254,420,168,0.6808,0.228,0.0912,769,0.6671,13.8577,6.1813,513,0,1.0,0.0,5254,0,1.0,0.0,365,0,0,513,0.7115,0.0,0.0,1.0,758,1.4776,42,12.89,5.77
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp,1,0.0496,0.9792,0.0081,0.1569,0.6574,0.1569,1,3425,3090,335,10024,2.9267,3369,2013,0,0,3468,2912,484,72,0,0.8397,0.1396,0.0208,0.0,724,27,72,625,0.0373,0.0994,0.8633,6840,2280,904,0.6824,0.2275,0.0902,864,0.5938,71.9318,14.6803,513,0,1.0,0.0,12807,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,792,1.5439,23,71.85,15.07
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp,1,0.1383,0.9389,0.0161,0.1764,0.57,0.1764,1,1205,1032,173,3028,2.5129,1089,804,0,0,1179,947,160,72,0,0.8032,0.1357,0.0611,0.0,382,18,72,292,0.0471,0.1885,0.7644,2016,672,340,0.6658,0.2219,0.1123,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w8_g6_s4.dlv.dat.lp.lp,1,0.0332,0.9847,0.0025,0.0675,0.8471,0.0675,1,17365,16608,757,55956,3.2223,15361,6856,0,0,15639,14535,864,240,0,0.9294,0.0552,0.0153,0.0,1590,38,240,1312,0.0239,0.1509,0.8252,39744,13248,2964,0.7103,0.2368,0.053,731,0.7031,113.3444,18.4105,514,0,1.0,0.0,18317,0,1.0,0.0,0,0,0,514,0.0,0.0,0.0,1.0,588,1.144,5,137.98,19.09
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g5_s3.dlv.dat.lp.lp,1,0.0598,0.9768,0.0133,0.177,0.74,0.177,1,1596,1410,186,4595,2.8791,1661,929,0,0,1723,1633,50,40,0,0.9478,0.029,0.0232,0.0,416,22,40,354,0.0529,0.0962,0.851,3255,1050,290,0.7084,0.2285,0.0631,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w7_g2_s2.dlv.dat.lp.lp,1,0.2882,0.8765,0.0412,0.3765,0.4118,0.2941,1,273,182,91,468,1.7143,285,283,0,0,340,254,44,42,0,0.7471,0.1294,0.1235,0.0,208,13,42,153,0.0625,0.2019,0.7356,308,126,34,0.6581,0.2692,0.0726,185,0.8757,5.1914,3.358,162,0,1.0,0.0,775,0,1.0,0.0,70,6,14,142,0.4321,0.037,0.0864,0.8765,185,1.142,3,3.91,2.98
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp,1,0.039,0.9847,0.0084,0.1874,0.7584,0.1874,1,3341,2952,389,9772,2.9249,3585,2064,0,0,3671,3551,64,56,0,0.9673,0.0174,0.0153,0.0,838,30,56,752,0.0358,0.0668,0.8974,6900,2208,664,0.7061,0.226,0.0679,1092,0.4698,41.3411,10.4795,513,0,1.0,0.0,9114,0,1.0,0.0,0,0,1,512,0.0,0.0,0.0019,0.9981,1051,2.0487,35,44.58,12.2
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp,1,0.0429,0.9806,0.004,0.1054,0.7657,0.1054,1,9469,8856,613,28764,3.0377,8449,4980,0,0,8651,7715,768,168,0,0.8918,0.0888,0.0194,0.0,1294,34,168,1092,0.0263,0.1298,0.8439,19872,6624,2268,0.6909,0.2303,0.0788,1013,0.5064,84.7836,10.3236,513,0,1.0,0.0,8183,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,932,1.8168,37,83.27,12.47
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp,1,0.1372,0.9404,0.0179,0.1829,0.5567,0.1829,1,1009,860,149,2528,2.5055,929,683,0,0,1006,802,144,60,0,0.7972,0.1431,0.0596,0.0,332,17,60,255,0.0512,0.1807,0.7681,1680,560,288,0.6646,0.2215,0.1139,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g5_s5.dlv.dat.lp.lp,1,0.0349,0.9848,0.0044,0.1097,0.7609,0.1097,1,8241,7700,541,25740,3.1234,7731,3901,0,0,7885,7000,765,120,0,0.8878,0.097,0.0152,0.0,1150,34,120,996,0.0296,0.1043,0.8661,18000,6000,1740,0.6993,0.2331,0.0676,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g6_s3.dlv.dat.lp.lp,1,0.0454,0.981,0.0074,0.1235,0.7266,0.1235,1,3835,3537,298,11772,3.0696,3691,1793,0,0,3790,3304,414,72,0,0.8718,0.1092,0.019,0.0,650,27,72,551,0.0415,0.1108,0.8477,8262,2754,756,0.7018,0.2339,0.0642,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp,1,0.0475,0.9814,0.0104,0.1917,0.7422,0.1917,1,2347,2060,287,6746,2.8743,2513,1484,0,0,2587,2483,56,48,0,0.9598,0.0216,0.0186,0.0,626,26,48,552,0.0415,0.0767,0.8818,4750,1520,476,0.7041,0.2253,0.0706,1855,0.2771,30.5584,8.7335,514,0,1.0,0.0,6700,0,1.0,0.0,0,0,0,514,0.0,0.0,0.0,1.0,1838,3.5759,47,23.97,8.6
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp,1,0.0327,0.9857,0.0042,0.097,0.7875,0.097,1,8821,8304,517,28116,3.1874,8257,3732,0,0,8411,7571,720,120,0,0.9001,0.0856,0.0143,0.0,1102,34,120,948,0.0309,0.1089,0.8603,19872,6624,1620,0.7068,0.2356,0.0576,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w8_g5_s4.dlv.dat.lp.lp,1,0.046,0.9788,0.0036,0.0848,0.8056,0.0848,1,10511,9920,591,32510,3.093,9201,4835,0,0,9434,8594,640,200,0,0.911,0.0678,0.0212,0.0,1248,33,200,1015,0.0264,0.1603,0.8133,22800,7600,2110,0.7013,0.2338,0.0649,702,0.7293,137.5898,17.6738,512,0,1.0,0.0,23501,0,1.0,0.0,0,0,0,512,0.0,0.0,0.0,1.0,564,1.1016,4,139.72,16.81
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g2_s3.dlv.dat.lp.lp,1,0.2041,0.9184,0.0408,0.3469,0.4286,0.2857,1,235,171,64,468,1.9915,259,241,0,0,294,222,48,24,0,0.7551,0.1633,0.0816,0.0,150,11,24,115,0.0733,0.16,0.7667,306,135,27,0.6538,0.2885,0.0577,98,0.898,3.9659,3.1023,88,0,1.0,0.0,432,0,1.0,0.0,0,2,4,82,0.0,0.0227,0.0455,0.9318,98,1.1136,3,3.49,2.73
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w5_g2_s6.dlv.dat.lp.lp,1,0.1214,0.9469,0.0152,0.261,0.5918,0.2155,1,1317,1110,207,3176,2.4115,1229,1145,0,0,1318,1084,164,70,0,0.8225,0.1244,0.0531,0.0,452,19,70,363,0.042,0.1549,0.8031,2100,990,86,0.6612,0.3117,0.0271,66,0.7273,4.6667,3.2083,48,0,1.0,0.0,207,0,1.0,0.0,0,2,3,43,0.0,0.0417,0.0625,0.8958,66,1.375,5,2.24,1.54
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g6_s2.dlv.dat.lp.lp,1,0.0726,0.9719,0.0164,0.1686,0.7307,0.1686,1,1207,1068,139,3438,2.8484,1225,670,0,0,1281,1197,48,36,0,0.9344,0.0375,0.0281,0.0,318,20,36,262,0.0629,0.1132,0.8239,2442,792,204,0.7103,0.2304,0.0593,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g2_s2.dlv.dat.lp.lp,1,0.2796,0.8863,0.0521,0.3791,0.3791,0.3033,1,159,104,55,270,1.6981,177,172,0,0,211,155,32,24,0,0.7346,0.1517,0.1137,0.0,130,10,24,96,0.0769,0.1846,0.7385,176,72,22,0.6519,0.2667,0.0815,82,0.939,3.6364,3.0779,77,0,1.0,0.0,301,0,1.0,0.0,0,11,10,56,0.0,0.1429,0.1299,0.7273,82,1.0649,2,2.8,2.37
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp,1,0.0324,0.9864,0.0051,0.1145,0.7523,0.1145,1,6685,6228,457,21156,3.1647,6481,2951,0,0,6604,5830,684,90,0,0.8828,0.1036,0.0136,0.0,980,33,90,857,0.0337,0.0918,0.8745,14904,4968,1284,0.7045,0.2348,0.0607,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g4_s2.dlv.dat.lp.lp,1,0.1357,0.9424,0.0204,0.1921,0.5378,0.1921,1,813,688,125,2028,2.4945,769,562,0,0,833,657,128,48,0,0.7887,0.1537,0.0576,0.0,282,16,48,218,0.0567,0.1702,0.773,1344,448,236,0.6627,0.2209,0.1164,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp,1,0.0633,0.9736,0.0105,0.1652,0.6327,0.1652,1,2233,1992,241,6360,2.8482,2193,1361,0,0,2276,1888,328,60,0,0.8295,0.1441,0.0264,0.0,528,23,60,445,0.0436,0.1136,0.8428,4320,1440,600,0.6792,0.2264,0.0943,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp,1,0.0319,0.9875,0.0069,0.1451,0.8105,0.1451,1,4549,4152,397,14196,3.1207,4705,2170,0,0,4797,4665,72,60,0,0.9725,0.015,0.0125,0.0,858,32,60,766,0.0373,0.0699,0.8928,10212,3312,672,0.7194,0.2333,0.0473,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp,1,0.1501,0.9433,0.0368,0.3399,0.5892,0.2946,1,269,200,69,572,2.1264,321,278,0,0,353,325,8,20,0,0.9207,0.0227,0.0567,0.0,162,12,20,130,0.0741,0.1235,0.8025,396,168,8,0.6923,0.2937,0.014,77,0.7792,3.55,2.8333,60,0,1.0,0.0,242,0,1.0,0.0,0,4,5,51,0.0,0.0667,0.0833,0.85,77,1.2833,5,2.13,1.7
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g2_s6.dlv.dat.lp.lp,1,0.1243,0.9448,0.0138,0.2525,0.6154,0.2051,1,1567,1332,235,3798,2.4237,1417,1342,0,0,1521,1269,168,84,0,0.8343,0.1105,0.0552,0.0,510,20,84,406,0.0392,0.1647,0.7961,2520,1188,90,0.6635,0.3128,0.0237,72,0.6806,5.5714,3.551,49,0,1.0,0.0,213,0,1.0,0.0,0,2,2,45,0.0,0.0408,0.0408,0.9184,72,1.4694,4,2.73,1.74
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp,1,0.0329,0.9853,0.0035,0.0857,0.8103,0.0857,1,10957,10380,577,35076,3.2012,10033,4513,0,0,10218,9312,756,150,0,0.9113,0.074,0.0147,0.0,1224,35,150,1039,0.0286,0.1225,0.8489,24840,8280,1956,0.7082,0.2361,0.0558,731,0.7031,113.3444,18.4105,514,0,1.0,0.0,18317,0,1.0,0.0,0,0,0,514,0.0,0.0,0.0,1.0,588,1.144,5,137.98,19.09
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g4_s4.dlv.dat.lp.lp,1,0.0664,0.9701,0.0067,0.1234,0.7166,0.1234,1,4345,3984,361,12600,2.8999,3873,2444,0,0,4019,3499,400,120,0,0.8706,0.0995,0.0299,0.0,774,26,120,628,0.0336,0.155,0.8114,8640,2880,1080,0.6857,0.2286,0.0857,791,0.6485,69.8635,17.4152,513,0,1.0,0.0,17494,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,727,1.4172,8,65.94,19.46
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp,1,0.2215,0.9031,0.0277,0.3287,0.5087,0.2561,1,527,399,128,1072,2.0342,507,501,0,0,578,458,64,56,0,0.7924,0.1107,0.0969,0.0,286,15,56,215,0.0524,0.1958,0.7517,714,315,43,0.666,0.2938,0.0401,132,0.7348,5.9588,3.2784,97,0,1.0,0.0,443,0,1.0,0.0,0,1,10,86,0.0,0.0103,0.1031,0.8866,132,1.3608,4,5.78,3.18
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp,1,0.0648,0.972,0.0088,0.1456,0.672,0.1456,1,2937,2656,281,8440,2.8737,2753,1722,0,0,2857,2425,352,80,0,0.8488,0.1232,0.028,0.0,610,24,80,506,0.0393,0.1311,0.8295,5760,1920,760,0.6825,0.2275,0.09,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w8_g3_s4.dlv.dat.lp.lp,1,0.1058,0.9519,0.0096,0.1538,0.6731,0.1538,1,2707,2400,307,7170,2.6487,2353,1849,0,0,2496,2088,288,120,0,0.8365,0.1154,0.0481,0.0,660,23,120,517,0.0348,0.1818,0.7833,4752,1680,738,0.6628,0.2343,0.1029,696,0.7371,32.3645,10.1267,513,0,1.0,0.0,7560,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,672,1.3099,7,28.02,10.45
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp,1,0.1499,0.9324,0.0148,0.2618,0.6193,0.2055,1,1478,1240,238,3477,2.3525,1305,1274,0,0,1421,1193,132,96,0,0.8395,0.0929,0.0676,0.0,516,20,96,400,0.0388,0.186,0.7752,2320,1080,77,0.6672,0.3106,0.0221,76,0.6447,7.5306,3.551,49,0,1.0,0.0,213,0,1.0,0.0,0,2,2,45,0.0,0.0408,0.0408,0.9184,76,1.551,5,3.69,1.74
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp,1,0.0613,0.9745,0.0102,0.1469,0.6705,0.1469,1,2341,2115,226,6840,2.9218,2266,1270,0,0,2349,1989,300,60,0,0.8467,0.1277,0.0255,0.0,498,23,60,415,0.0462,0.1205,0.8333,4725,1575,540,0.6908,0.2303,0.0789,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp,1,0.0256,0.9884,0.0023,0.0717,0.8427,0.0717,1,20218,19350,868,66117,3.2702,18325,7856,0,0,18583,17215,1152,216,0,0.9264,0.062,0.0116,0.0,1820,42,216,1562,0.0231,0.1187,0.8582,46980,15660,3477,0.7106,0.2369,0.0526,758,0.6768,121.2495,19.9435,513,0,1.0,0.0,14314,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,562,1.0955,5,128.85,18.77
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp,1,0.1779,0.9212,0.0203,0.2928,0.5676,0.2297,1,869,700,169,1932,2.2232,801,783,0,0,888,726,92,70,0,0.8176,0.1036,0.0788,0.0,372,17,70,285,0.0457,0.1882,0.7661,1288,588,56,0.6667,0.3043,0.029,74,0.6622,6.551,3.551,49,0,1.0,0.0,213,0,1.0,0.0,0,2,2,45,0.0,0.0408,0.0408,0.9184,74,1.5102,4,3.21,1.74
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g5_s5.dlv.dat.lp.lp,1,0.0355,0.9839,0.0033,0.088,0.8045,0.088,1,12211,11550,661,38460,3.1496,10971,5523,0,0,11187,10172,835,180,0,0.9093,0.0746,0.0161,0.0,1394,36,180,1178,0.0258,0.1291,0.8451,27000,9000,2460,0.702,0.234,0.064,699,0.7339,129.2554,14.4288,513,0,1.0,0.0,22712,0,1.0,0.0,0,0,0,513,0.0,0.0,0.0,1.0,576,1.1228,3,127.07,16.4
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g5_s2.dlv.dat.lp.lp,1,0.0999,0.9555,0.0109,0.1385,0.6677,0.1385,1,2146,1920,226,5895,2.747,1911,1203,0,0,2022,1712,220,90,0,0.8467,0.1088,0.0445,0.0,494,21,90,383,0.0425,0.1822,0.7753,4050,1350,495,0.687,0.229,0.084,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g5_s2.dlv.dat.lp.lp,1,0.0954,0.9633,0.022,0.1956,0.6724,0.1956,1,746,640,106,1995,2.6743,771,479,0,0,818,748,40,30,0,0.9144,0.0489,0.0367,0.0,246,17,30,199,0.0691,0.122,0.8089,1395,450,150,0.6992,0.2256,0.0752,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp,1,0.1989,0.9124,0.0236,0.2253,0.4965,0.2253,1,688,546,142,1506,2.189,640,558,0,0,719,536,120,63,0,0.7455,0.1669,0.0876,0.0,316,16,63,237,0.0506,0.1994,0.75,945,357,204,0.6275,0.2371,0.1355,840,0.6095,32.127,8.8066,512,0,1.0,0.0,5348,0,1.0,0.0,345,0,0,512,0.6738,0.0,0.0,1.0,811,1.584,9,29.86,8.13
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp,1,0.029,0.9868,0.0026,0.0828,0.8186,0.0828,1,17416,16560,856,55665,3.1962,15691,7663,0,0,15942,14592,1140,210,0,0.9153,0.0715,0.0132,0.0,1794,41,210,1543,0.0229,0.1171,0.8601,39150,13050,3465,0.7033,0.2344,0.0622,2383,0.2149,62.291,9.5508,512,0,1.0,0.0,8558,0,1.0,0.0,0,0,0,512,0.0,0.0,0.0,1.0,2315,4.5215,79,74.98,15.55
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w5_g2_s2.dlv.dat.lp.lp,1,0.2835,0.8819,0.0472,0.378,0.3937,0.2992,1,197,130,67,336,1.7056,213,209,0,0,254,188,36,30,0,0.7402,0.1417,0.1181,0.0,156,11,30,115,0.0705,0.1923,0.7372,220,90,26,0.6548,0.2679,0.0774,84,0.7738,4.4923,3.2462,65,0,1.0,0.0,272,0,1.0,0.0,0,6,3,56,0.0,0.0923,0.0462,0.8615,84,1.2923,3,2.92,2.11
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w2_g3_s6.dlv.dat.lp.lp,1,0.06,0.9767,0.0133,0.2267,0.71,0.2267,1,1570,1332,238,4215,2.6847,1735,1189,0,0,1800,1710,48,42,0,0.95,0.0267,0.0233,0.0,522,23,42,457,0.0441,0.0805,0.8755,2907,954,354,0.6897,0.2263,0.084,728,0.706,12.7237,5.9767,514,0,1.0,0.0,5979,0,1.0,0.0,0,0,2,512,0.0,0.0,0.0039,0.9961,721,1.4027,35,10.97,5.36
instances/asp/data/potassco-suite/SocialGolfer/csp010-SocialGolfer_w4_g6_s2.dlv.dat.lp.lp,1,0.0741,0.9681,0.0102,0.1277,0.7024,0.1277,1,2347,2136,211,6810,2.9016,2161,1176,0,0,2255,1943,240,72,0,0.8616,0.1064,0.0319,0.0,466,22,72,372,0.0472,0.1545,0.7983,4752,1584,474,0.6978,0.2326,0.0696,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
